Date;Day;Month;Year;Customer_Age;Age_Group;Customer_Gender;Country;State;Product_Category;Sub_Category;Product;Order_Quantity;Unit_Cost;Unit_Price;Profit;Total_Cost;Total_Price
2013-08-21;21;August;2013;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;25;2;5;75;50;125
2013-08-21;21;August;2013;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;13;2;5;39;26;65
2015-08-21;21;August;2015;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;18;2;5;54;36;90
2015-08-21;21;August;2015;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;24;2;5;72;48;120
2015-08-21;21;August;2015;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;15;2;5;45;30;75
2013-11-27;27;November;2013;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;15;2;5;45;30;75
2015-11-27;27;November;2015;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;15;2;5;45;30;75
2014-02-08;8;February;2014;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;10;2;5;30;20;50
2016-02-08;8;February;2016;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;9;2;5;27;18;45
2014-03-11;11;March;2014;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;19;2;5;57;38;95
2014-03-11;11;March;2014;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;16;2;5;48;32;80
2014-03-11;11;March;2014;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;7;2;5;21;14;35
2016-03-11;11;March;2016;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;20;2;5;60;40;100
2016-03-11;11;March;2016;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;16;2;5;48;32;80
2016-03-11;11;March;2016;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;5;2;5;15;10;25
2014-07-22;22;July;2014;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;15;2;5;45;30;75
2014-07-22;22;July;2014;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;30;2;5;90;60;150
2016-07-22;22;July;2016;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;12;2;5;36;24;60
2016-07-22;22;July;2016;32;Young Adults;F;France;Nord;Accessories;Tires and Tubes;Touring Tire Tube;32;2;5;96;64;160
2013-08-19;19;August;2013;33;Young Adults;F;France;Seine (Paris);Accessories;Tires and Tubes;Road Tire Tube;23;1;4;69;23;92
2015-08-19;19;August;2015;33;Young Adults;F;France;Seine (Paris);Accessories;Tires and Tubes;Road Tire Tube;25;1;4;75;25;100
2013-10-06;6;October;2013;33;Young Adults;F;France;Seine (Paris);Accessories;Tires and Tubes;Road Tire Tube;13;1;4;39;13;52
2015-10-06;6;October;2015;33;Young Adults;F;France;Seine (Paris);Accessories;Tires and Tubes;Road Tire Tube;13;1;4;39;13;52
2014-06-12;12;June;2014;33;Young Adults;F;France;Seine (Paris);Accessories;Tires and Tubes;Road Tire Tube;5;1;4;15;5;20
2016-06-12;12;June;2016;33;Young Adults;F;France;Seine (Paris);Accessories;Tires and Tubes;Road Tire Tube;2;1;4;6;2;8
2013-08-08;8;August;2013;64;Seniors;M;United Kingdom;England;Accessories;Tires and Tubes;HL Road Tire;1;12;33;21;12;33
2013-08-08;8;August;2013;64;Seniors;M;United Kingdom;England;Accessories;Tires and Tubes;HL Road Tire;20;12;33;420;240;660
2015-08-08;8;August;2015;64;Seniors;M;United Kingdom;England;Accessories;Tires and Tubes;HL Road Tire;1;12;33;21;12;33
2015-08-08;8;August;2015;64;Seniors;M;United Kingdom;England;Accessories;Tires and Tubes;HL Road Tire;17;12;33;357;204;561
2013-10-26;26;October;2013;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;8;1;2;8;8;16
2013-10-26;26;October;2013;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;10;1;2;10;10;20
2015-10-26;26;October;2015;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;10;1;2;10;10;20
2015-10-26;26;October;2015;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;11;1;2;11;11;22
2014-01-10;10;January;2014;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;6;1;2;6;6;12
2014-01-10;10;January;2014;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;24;1;2;24;24;48
2016-01-10;10;January;2016;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;5;1;2;5;5;10
2016-01-10;10;January;2016;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;25;1;2;25;25;50
2014-02-03;3;February;2014;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;13;1;2;13;13;26
2014-02-03;3;February;2014;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;3;1;2;3;3;6
2016-02-03;3;February;2016;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;13;1;2;13;13;26
2016-02-03;3;February;2016;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;1;1;2;1;1;2
2014-05-26;26;May;2014;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;15;1;2;15;15;30
2014-05-26;26;May;2014;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;10;1;2;10;10;20
2016-05-26;26;May;2016;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;16;1;2;16;16;32
2016-05-26;26;May;2016;34;Young Adults;M;France;Hauts de Seine;Accessories;Tires and Tubes;Patch Kit/8 Patches;12;1;2;12;12;24
2013-08-31;31;August;2013;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;7;12;33;147;84;231
2013-08-31;31;August;2013;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;6;12;33;126;72;198
2013-08-31;31;August;2013;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;12;12;33;252;144;396
2015-08-31;31;August;2015;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;5;12;33;105;60;165
2015-08-31;31;August;2015;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;6;12;33;126;72;198
2015-08-31;31;August;2015;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;14;12;33;294;168;462
2014-01-24;24;January;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;28;12;33;588;336;924
2014-01-24;24;January;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;18;12;33;378;216;594
2016-01-24;24;January;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;30;12;33;630;360;990
2016-01-24;24;January;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;20;12;33;420;240;660
2014-03-08;8;March;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;20;12;33;420;240;660
2014-03-08;8;March;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;25;12;33;525;300;825
2016-03-08;8;March;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;18;12;33;378;216;594
2016-03-08;8;March;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;22;12;33;462;264;726
2014-04-13;13;April;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;18;12;33;378;216;594
2014-04-13;13;April;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;1;12;33;21;12;33
2016-04-13;13;April;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;18;12;33;378;216;594
2016-04-13;13;April;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;3;12;33;63;36;99
2014-05-01;1;May;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;30;12;33;630;360;990
2014-05-01;1;May;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;21;12;33;441;252;693
2016-05-01;1;May;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;29;12;33;609;348;957
2016-05-01;1;May;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;20;12;33;420;240;660
2014-05-29;29;May;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;21;12;33;441;252;693
2016-05-29;29;May;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;18;12;33;378;216;594
2014-06-14;14;June;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;23;12;33;483;276;759
2014-06-14;14;June;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;26;12;33;546;312;858
2016-06-14;14;June;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;20;12;33;420;240;660
2016-06-14;14;June;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;28;12;33;588;336;924
2014-07-16;16;July;2014;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;26;12;33;546;312;858
2016-07-16;16;July;2016;33;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Tires and Tubes;HL Road Tire;28;12;33;588;336;924
2013-08-01;1;August;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;16;1;4;48;16;64
2015-08-01;1;August;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;14;1;4;42;14;56
2013-08-29;29;August;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;6;1;4;18;6;24
2013-08-29;29;August;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;12;1;4;36;12;48
2013-08-29;29;August;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;18;1;4;54;18;72
2015-08-29;29;August;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;8;1;4;24;8;32
2015-08-29;29;August;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;12;1;4;36;12;48
2015-08-29;29;August;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;19;1;4;57;19;76
2013-09-11;11;September;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;3;1;4;9;3;12
2013-09-11;11;September;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;10;1;4;30;10;40
2015-09-11;11;September;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;2;1;4;6;2;8
2015-09-11;11;September;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;12;1;4;36;12;48
2013-10-05;5;October;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;22;1;4;66;22;88
2013-10-05;5;October;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;29;1;4;87;29;116
2015-10-05;5;October;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;21;1;4;63;21;84
2015-10-05;5;October;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;28;1;4;84;28;112
2013-11-07;7;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;12;1;4;36;12;48
2013-11-07;7;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;7;1;4;21;7;28
2015-11-07;7;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;9;1;4;27;9;36
2015-11-07;7;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;8;1;4;24;8;32
2013-11-18;18;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;24;1;4;72;24;96
2013-11-18;18;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;10;1;4;30;10;40
2013-11-18;18;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;26;1;4;78;26;104
2015-11-18;18;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;23;1;4;69;23;92
2015-11-18;18;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;11;1;4;33;11;44
2015-11-18;18;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;23;1;4;69;23;92
2013-11-24;24;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;25;1;4;75;25;100
2013-11-24;24;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;20;1;4;60;20;80
2013-11-24;24;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;19;1;4;57;19;76
2013-11-24;24;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;20;1;4;60;20;80
2015-11-24;24;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;25;1;4;75;25;100
2015-11-24;24;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;20;1;4;60;20;80
2015-11-24;24;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;16;1;4;48;16;64
2015-11-24;24;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;19;1;4;57;19;76
2013-11-27;27;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;8;1;4;24;8;32
2013-11-27;27;November;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;1;1;4;3;1;4
2015-11-27;27;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;7;1;4;21;7;28
2015-11-27;27;November;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;1;1;4;3;1;4
2013-12-03;3;December;2013;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;10;1;4;30;10;40
2015-12-03;3;December;2015;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;8;1;4;24;8;32
2014-02-23;23;February;2014;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;19;1;4;57;19;76
2014-02-23;23;February;2014;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;1;1;4;3;1;4
2016-02-23;23;February;2016;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;21;1;4;63;21;84
2016-02-23;23;February;2016;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;1;1;4;3;1;4
2014-04-23;23;April;2014;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;15;1;4;45;15;60
2016-04-23;23;April;2016;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;17;1;4;51;17;68
2014-05-10;10;May;2014;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;5;1;4;15;5;20
2014-05-10;10;May;2014;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;14;1;4;42;14;56
2016-05-10;10;May;2016;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;2;1;4;6;2;8
2016-05-10;10;May;2016;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;12;1;4;36;12;48
2014-05-14;14;May;2014;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;22;1;4;66;22;88
2014-05-14;14;May;2014;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;19;1;4;57;19;76
2014-05-14;14;May;2014;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;18;1;4;54;18;72
2016-05-14;14;May;2016;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;22;1;4;66;22;88
2016-05-14;14;May;2016;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;16;1;4;48;16;64
2016-05-14;14;May;2016;19;Youth;F;United Kingdom;England;Accessories;Tires and Tubes;Road Tire Tube;15;1;4;45;15;60
2013-08-27;27;August;2013;20;Youth;M;France;Yveline;Accessories;Tires and Tubes;LL Road Tire;1;8;21;13;8;21
2013-08-27;27;August;2013;20;Youth;M;France;Yveline;Accessories;Tires and Tubes;LL Road Tire;2;8;21;26;16;42
2015-08-27;27;August;2015;20;Youth;M;France;Yveline;Accessories;Tires and Tubes;LL Road Tire;1;8;21;13;8;21
2015-08-27;27;August;2015;20;Youth;M;France;Yveline;Accessories;Tires and Tubes;LL Road Tire;1;8;21;13;8;21
2013-12-14;14;December;2013;19;Youth;F;Germany;Bayern;Accessories;Tires and Tubes;Touring Tire Tube;26;2;5;78;52;130
2013-12-14;14;December;2013;19;Youth;F;Germany;Bayern;Accessories;Tires and Tubes;Touring Tire Tube;5;2;5;15;10;25
2015-12-14;14;December;2015;19;Youth;F;Germany;Bayern;Accessories;Tires and Tubes;Touring Tire Tube;24;2;5;72;48;120
2015-12-14;14;December;2015;19;Youth;F;Germany;Bayern;Accessories;Tires and Tubes;Touring Tire Tube;5;2;5;15;10;25
2014-06-17;17;June;2014;19;Youth;F;Germany;Bayern;Accessories;Tires and Tubes;Touring Tire Tube;13;2;5;39;26;65
2016-06-17;17;June;2016;19;Youth;F;Germany;Bayern;Accessories;Tires and Tubes;Touring Tire Tube;12;2;5;36;24;60
2013-09-15;15;September;2013;20;Youth;F;France;Seine Saint Denis;Accessories;Tires and Tubes;Touring Tire Tube;30;2;5;90;60;150
2013-09-15;15;September;2013;20;Youth;F;France;Seine Saint Denis;Accessories;Tires and Tubes;Touring Tire Tube;16;2;5;48;32;80
2015-09-15;15;September;2015;20;Youth;F;France;Seine Saint Denis;Accessories;Tires and Tubes;Touring Tire Tube;29;2;5;87;58;145
2015-09-15;15;September;2015;20;Youth;F;France;Seine Saint Denis;Accessories;Tires and Tubes;Touring Tire Tube;13;2;5;39;26;65
2014-06-19;19;June;2014;20;Youth;F;France;Seine Saint Denis;Accessories;Tires and Tubes;Touring Tire Tube;8;2;5;24;16;40
2014-06-19;19;June;2014;20;Youth;F;France;Seine Saint Denis;Accessories;Tires and Tubes;Touring Tire Tube;26;2;5;78;52;130
2016-06-19;19;June;2016;20;Youth;F;France;Seine Saint Denis;Accessories;Tires and Tubes;Touring Tire Tube;7;2;5;21;14;35
2016-06-19;19;June;2016;20;Youth;F;France;Seine Saint Denis;Accessories;Tires and Tubes;Touring Tire Tube;26;2;5;78;52;130
2013-09-18;18;September;2013;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;4;1;2;4;4;8
2013-09-18;18;September;2013;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;7;1;2;7;7;14
2015-09-18;18;September;2015;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;5;1;2;5;5;10
2015-09-18;18;September;2015;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;7;1;2;7;7;14
2014-01-18;18;January;2014;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;15;1;2;15;15;30
2016-01-18;18;January;2016;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;17;1;2;17;17;34
2014-05-18;18;May;2014;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;15;1;2;15;15;30
2014-05-18;18;May;2014;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;19;1;2;19;19;38
2016-05-18;18;May;2016;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;16;1;2;16;16;32
2016-05-18;18;May;2016;20;Youth;M;Germany;Hessen;Accessories;Tires and Tubes;Patch Kit/8 Patches;21;1;2;21;21;42
2013-11-27;27;November;2013;21;Youth;M;France;Nord;Accessories;Tires and Tubes;LL Road Tire;4;8;21;52;32;84
2013-11-27;27;November;2013;21;Youth;M;France;Nord;Accessories;Tires and Tubes;LL Road Tire;5;8;21;65;40;105
